"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
2	0.565113569662582	8	8	"Wine"	"Yes"	0.9
3	0.565543093660453	8	8	"Wine"	"Yes"	0.9
4	0.560145746277133	8	8	"Wine"	"Yes"	0.9
5	0.537592699258406	8	8	"Wine"	"Yes"	0.9
6	0.535579052128236	8	8	"Wine"	"Yes"	0.9
7	0.583079884564192	8	8	"Wine"	"Yes"	0.9
8	0.552591087021981	8	8	"Wine"	"Yes"	0.9
9	0.545738447275839	8	8	"Wine"	"Yes"	0.9
10	0.562807889190003	8	8	"Wine"	"Yes"	0.9
11	0.552810607555133	8	8	"Wine"	"Yes"	0.9
12	0.582528715752812	8	8	"Wine"	"Yes"	0.9
13	0.538152277468916	8	8	"Wine"	"Yes"	0.9
14	0.537964893099367	8	8	"Wine"	"Yes"	0.9
15	0.543581472145346	8	8	"Wine"	"Yes"	0.9
16	0.575501147258142	8	8	"Wine"	"Yes"	0.9
17	0.548528572786916	8	8	"Wine"	"Yes"	0.9
18	0.587149132269045	8	8	"Wine"	"Yes"	0.9
19	0.543587881179122	8	8	"Wine"	"Yes"	0.9
20	0.536716892092747	8	8	"Wine"	"Yes"	0.9
21	0.560235417899651	8	8	"Wine"	"Yes"	0.9
22	0.563291176470588	8	8	"Wine"	"Yes"	0.9
23	0.559318386874659	8	8	"Wine"	"Yes"	0.9
24	0.583993932276375	8	8	"Wine"	"Yes"	0.9
25	0.543654546728317	8	8	"Wine"	"Yes"	0.9
26	0.571067530513985	8	8	"Wine"	"Yes"	0.9
27	0.551964729304631	8	8	"Wine"	"Yes"	0.9
28	0.576329349285727	8	8	"Wine"	"Yes"	0.9
29	0.535949056304907	8	8	"Wine"	"Yes"	0.9
30	0.546088946597653	8	8	"Wine"	"Yes"	0.9
1	0.579791419509479	9	9	"Wine"	"Yes"	0.9
2	0.551456106412946	9	9	"Wine"	"Yes"	0.9
3	0.571390672255531	9	9	"Wine"	"Yes"	0.9
4	0.550450202869194	9	9	"Wine"	"Yes"	0.9
5	0.56931579308495	9	9	"Wine"	"Yes"	0.9
6	0.560505267901081	9	9	"Wine"	"Yes"	0.9
7	0.558177719342855	9	9	"Wine"	"Yes"	0.9
8	0.55191493456505	9	9	"Wine"	"Yes"	0.9
9	0.546083811800788	9	9	"Wine"	"Yes"	0.9
10	0.567481656075851	9	9	"Wine"	"Yes"	0.9
11	0.569658475635152	9	9	"Wine"	"Yes"	0.9
12	0.549327783507383	9	9	"Wine"	"Yes"	0.9
13	0.585923662368595	9	9	"Wine"	"Yes"	0.9
14	0.568583179850406	9	9	"Wine"	"Yes"	0.9
15	0.550512538508747	9	9	"Wine"	"Yes"	0.9
16	0.570451440416461	9	9	"Wine"	"Yes"	0.9
17	0.57194473434257	9	9	"Wine"	"Yes"	0.9
18	0.554058032346501	9	9	"Wine"	"Yes"	0.9
19	0.543253410647267	9	9	"Wine"	"Yes"	0.9
20	0.557580706265929	9	9	"Wine"	"Yes"	0.9
21	0.555765151515151	9	9	"Wine"	"Yes"	0.9
22	0.571003867177553	9	9	"Wine"	"Yes"	0.9
23	0.542774416594641	9	9	"Wine"	"Yes"	0.9
24	0.564391071355203	9	9	"Wine"	"Yes"	0.9
25	0.567942693855103	9	9	"Wine"	"Yes"	0.9
26	0.558301491433502	9	9	"Wine"	"Yes"	0.9
27	0.545777453193467	9	9	"Wine"	"Yes"	0.9
28	0.549916009935846	9	9	"Wine"	"Yes"	0.9
29	0.556768115162276	9	9	"Wine"	"Yes"	0.9
30	0.55737543019602	9	9	"Wine"	"Yes"	0.9
1	0.590024090320725	10	10	"Wine"	"Yes"	0.9
2	0.564560579159119	10	10	"Wine"	"Yes"	0.9
3	0.576163558514009	10	10	"Wine"	"Yes"	0.9
4	0.55723213331909	10	10	"Wine"	"Yes"	0.9
5	0.55807407920084	10	10	"Wine"	"Yes"	0.9
6	0.571141862684556	10	10	"Wine"	"Yes"	0.9
7	0.547919057087761	10	10	"Wine"	"Yes"	0.9
8	0.576894921457984	10	10	"Wine"	"Yes"	0.9
9	0.575621763569944	10	10	"Wine"	"Yes"	0.9
10	0.572545233145964	10	10	"Wine"	"Yes"	0.9
11	0.537917113879476	10	10	"Wine"	"Yes"	0.9
12	0.546829437562694	10	10	"Wine"	"Yes"	0.9
13	0.584025033532423	10	10	"Wine"	"Yes"	0.9
14	0.565634805552914	10	10	"Wine"	"Yes"	0.9
15	0.574580397338031	10	10	"Wine"	"Yes"	0.9
16	0.549656846639652	10	10	"Wine"	"Yes"	0.9
17	0.536294589214297	10	10	"Wine"	"Yes"	0.9
18	0.552966295561995	10	10	"Wine"	"Yes"	0.9
19	0.567748218183572	10	10	"Wine"	"Yes"	0.9
20	0.53087379450431	10	10	"Wine"	"Yes"	0.9
21	0.588272700384502	10	10	"Wine"	"Yes"	0.9
22	0.567377506299335	10	10	"Wine"	"Yes"	0.9
23	0.553444890673806	10	10	"Wine"	"Yes"	0.9
24	0.567275362841865	10	10	"Wine"	"Yes"	0.9
25	0.566475978116509	10	10	"Wine"	"Yes"	0.9
26	0.587516045450223	10	10	"Wine"	"Yes"	0.9
27	0.574907713696726	10	10	"Wine"	"Yes"	0.9
28	0.564953805464715	10	10	"Wine"	"Yes"	0.9
29	0.559662353116168	10	10	"Wine"	"Yes"	0.9
30	0.556807459621469	10	10	"Wine"	"Yes"	0.9
1	0.547458796496444	11	11	"Wine"	"Yes"	0.9
2	0.576236719287032	11	11	"Wine"	"Yes"	0.9
3	0.570246968352558	11	11	"Wine"	"Yes"	0.9
4	0.552017154687962	11	11	"Wine"	"Yes"	0.9
5	0.567670130399348	11	11	"Wine"	"Yes"	0.9
6	0.557568995435961	11	11	"Wine"	"Yes"	0.9
7	0.551253000394082	11	11	"Wine"	"Yes"	0.9
8	0.556132587536109	11	11	"Wine"	"Yes"	0.9
9	0.57350894543904	11	11	"Wine"	"Yes"	0.9
10	0.539675474624971	11	11	"Wine"	"Yes"	0.9
11	0.564813636363636	11	11	"Wine"	"Yes"	0.9
12	0.553163553261538	11	11	"Wine"	"Yes"	0.9
13	0.55432137787903	11	11	"Wine"	"Yes"	0.9
14	0.57832520411098	11	11	"Wine"	"Yes"	0.9
15	0.561485998193315	11	11	"Wine"	"Yes"	0.9
16	0.586387064993422	11	11	"Wine"	"Yes"	0.9
17	0.554115088658414	11	11	"Wine"	"Yes"	0.9
18	0.554090663091475	11	11	"Wine"	"Yes"	0.9
19	0.538792351600233	11	11	"Wine"	"Yes"	0.9
20	0.578370439084725	11	11	"Wine"	"Yes"	0.9
21	0.56807870716744	11	11	"Wine"	"Yes"	0.9
22	0.555430646835005	11	11	"Wine"	"Yes"	0.9
23	0.565975622210341	11	11	"Wine"	"Yes"	0.9
24	0.550287878787879	11	11	"Wine"	"Yes"	0.9
25	0.564269320197517	11	11	"Wine"	"Yes"	0.9
26	0.577011553165061	11	11	"Wine"	"Yes"	0.9
27	0.557452322096036	11	11	"Wine"	"Yes"	0.9
28	0.565818239083044	11	11	"Wine"	"Yes"	0.9
29	0.579992424242424	11	11	"Wine"	"Yes"	0.9
30	0.556481768627966	11	11	"Wine"	"Yes"	0.9
1	0.569737827715356	12	12	"Wine"	"Yes"	0.9
2	0.563360294117647	12	12	"Wine"	"Yes"	0.9
3	0.556944175426858	12	12	"Wine"	"Yes"	0.9
4	0.543949648402813	12	12	"Wine"	"Yes"	0.9
5	0.563933770405665	12	12	"Wine"	"Yes"	0.9
6	0.577828333731437	12	12	"Wine"	"Yes"	0.9
7	0.571359196613462	12	12	"Wine"	"Yes"	0.9
8	0.551792290178598	12	12	"Wine"	"Yes"	0.9
9	0.551888243026495	12	12	"Wine"	"Yes"	0.9
10	0.555990829699484	12	12	"Wine"	"Yes"	0.9
11	0.558181008919925	12	12	"Wine"	"Yes"	0.9
12	0.557370319766048	12	12	"Wine"	"Yes"	0.9
13	0.567022702074551	12	12	"Wine"	"Yes"	0.9
14	0.562939885914875	12	12	"Wine"	"Yes"	0.9
15	0.58790754344462	12	12	"Wine"	"Yes"	0.9
16	0.567514768902985	12	12	"Wine"	"Yes"	0.9
17	0.577072759554511	12	12	"Wine"	"Yes"	0.9
18	0.544648625054561	12	12	"Wine"	"Yes"	0.9
19	0.553711635618726	12	12	"Wine"	"Yes"	0.9
20	0.570682701563281	12	12	"Wine"	"Yes"	0.9
21	0.55498630782902	12	12	"Wine"	"Yes"	0.9
22	0.585872473246136	12	12	"Wine"	"Yes"	0.9
23	0.553871286715869	12	12	"Wine"	"Yes"	0.9
24	0.5701966873706	12	12	"Wine"	"Yes"	0.9
25	0.558488235294118	12	12	"Wine"	"Yes"	0.9
26	0.546824060473614	12	12	"Wine"	"Yes"	0.9
27	0.555842957617776	12	12	"Wine"	"Yes"	0.9
28	0.572702342262244	12	12	"Wine"	"Yes"	0.9
29	0.5296892624859	12	12	"Wine"	"Yes"	0.9
30	0.599684524561372	12	12	"Wine"	"Yes"	0.9
1	0.577965401372036	13	13	"Wine"	"Yes"	0.9
2	0.563555161194913	13	13	"Wine"	"Yes"	0.9
3	0.575449648361514	13	13	"Wine"	"Yes"	0.9
4	0.558158410554231	13	13	"Wine"	"Yes"	0.9
5	0.575165396231842	13	13	"Wine"	"Yes"	0.9
6	0.574883332724105	13	13	"Wine"	"Yes"	0.9
7	0.567733566000046	13	13	"Wine"	"Yes"	0.9
8	0.563249021379103	13	13	"Wine"	"Yes"	0.9
9	0.557688553682342	13	13	"Wine"	"Yes"	0.9
10	0.581145111463639	13	13	"Wine"	"Yes"	0.9
11	0.558775257022105	13	13	"Wine"	"Yes"	0.9
12	0.542207008026159	13	13	"Wine"	"Yes"	0.9
13	0.572361856435342	13	13	"Wine"	"Yes"	0.9
14	0.557684809494218	13	13	"Wine"	"Yes"	0.9
15	0.540492321589883	13	13	"Wine"	"Yes"	0.9
16	0.578206568426617	13	13	"Wine"	"Yes"	0.9
17	0.555774877849667	13	13	"Wine"	"Yes"	0.9
18	0.570130529239974	13	13	"Wine"	"Yes"	0.9
19	0.559166404377406	13	13	"Wine"	"Yes"	0.9
20	0.572403253825676	13	13	"Wine"	"Yes"	0.9
21	0.559987819732034	13	13	"Wine"	"Yes"	0.9
22	0.546264381477608	13	13	"Wine"	"Yes"	0.9
23	0.541720524070467	13	13	"Wine"	"Yes"	0.9
24	0.568812205228307	13	13	"Wine"	"Yes"	0.9
25	0.564154395359215	13	13	"Wine"	"Yes"	0.9
26	0.537978394781862	13	13	"Wine"	"Yes"	0.9
27	0.557533313007766	13	13	"Wine"	"Yes"	0.9
28	0.58633706622593	13	13	"Wine"	"Yes"	0.9
29	0.538995852275815	13	13	"Wine"	"Yes"	0.9
30	0.548899488430519	13	13	"Wine"	"Yes"	0.9
1	0.555626325098687	14	14	"Wine"	"Yes"	0.9
2	0.575384620005647	14	14	"Wine"	"Yes"	0.9
3	0.564505514522261	14	14	"Wine"	"Yes"	0.9
4	0.567069174608619	14	14	"Wine"	"Yes"	0.9
5	0.56302781354467	14	14	"Wine"	"Yes"	0.9
6	0.553485283834841	14	14	"Wine"	"Yes"	0.9
7	0.56064209274673	14	14	"Wine"	"Yes"	0.9
8	0.596996469651765	14	14	"Wine"	"Yes"	0.9
9	0.553259390712807	14	14	"Wine"	"Yes"	0.9
10	0.553535176246892	14	14	"Wine"	"Yes"	0.9
11	0.552724796445327	14	14	"Wine"	"Yes"	0.9
12	0.565813189614794	14	14	"Wine"	"Yes"	0.9
13	0.56317409295571	14	14	"Wine"	"Yes"	0.9
14	0.587983296133631	14	14	"Wine"	"Yes"	0.9
15	0.578952264755223	14	14	"Wine"	"Yes"	0.9
16	0.557610520936005	14	14	"Wine"	"Yes"	0.9
17	0.57579762469738	14	14	"Wine"	"Yes"	0.9
18	0.541235857738321	14	14	"Wine"	"Yes"	0.9
19	0.570102808559079	14	14	"Wine"	"Yes"	0.9
20	0.533818181818182	14	14	"Wine"	"Yes"	0.9
21	0.584405639102278	14	14	"Wine"	"Yes"	0.9
22	0.566698586170948	14	14	"Wine"	"Yes"	0.9
23	0.548038162577538	14	14	"Wine"	"Yes"	0.9
24	0.566308623654394	14	14	"Wine"	"Yes"	0.9
25	0.576033727473467	14	14	"Wine"	"Yes"	0.9
26	0.558032032839158	14	14	"Wine"	"Yes"	0.9
27	0.562263291624718	14	14	"Wine"	"Yes"	0.9
28	0.57134448557136	14	14	"Wine"	"Yes"	0.9
29	0.55703518451675	14	14	"Wine"	"Yes"	0.9
30	0.580169492562145	14	14	"Wine"	"Yes"	0.9
1	0.563598047914818	15	15	"Wine"	"Yes"	0.9
2	0.552239139369896	15	15	"Wine"	"Yes"	0.9
3	0.553388607400583	15	15	"Wine"	"Yes"	0.9
4	0.560058357025288	15	15	"Wine"	"Yes"	0.9
5	0.541768862840597	15	15	"Wine"	"Yes"	0.9
6	0.570693126515246	15	15	"Wine"	"Yes"	0.9
7	0.568207122002641	15	15	"Wine"	"Yes"	0.9
8	0.572941791649287	15	15	"Wine"	"Yes"	0.9
9	0.548573857253564	15	15	"Wine"	"Yes"	0.9
10	0.56844295245638	15	15	"Wine"	"Yes"	0.9
11	0.546951349702608	15	15	"Wine"	"Yes"	0.9
12	0.570789500592456	15	15	"Wine"	"Yes"	0.9
13	0.556389758464359	15	15	"Wine"	"Yes"	0.9
14	0.536430329392739	15	15	"Wine"	"Yes"	0.9
15	0.549396977405357	15	15	"Wine"	"Yes"	0.9
16	0.580463841412747	15	15	"Wine"	"Yes"	0.9
17	0.543227592398623	15	15	"Wine"	"Yes"	0.9
18	0.595070681333758	15	15	"Wine"	"Yes"	0.9
19	0.560082259458012	15	15	"Wine"	"Yes"	0.9
20	0.566593588981371	15	15	"Wine"	"Yes"	0.9
21	0.561163838124045	15	15	"Wine"	"Yes"	0.9
22	0.575072238275172	15	15	"Wine"	"Yes"	0.9
23	0.56172184987817	15	15	"Wine"	"Yes"	0.9
24	0.549195921419182	15	15	"Wine"	"Yes"	0.9
25	0.535009719922241	15	15	"Wine"	"Yes"	0.9
26	0.599172727272727	15	15	"Wine"	"Yes"	0.9
27	0.554263039370174	15	15	"Wine"	"Yes"	0.9
28	0.580178491744757	15	15	"Wine"	"Yes"	0.9
29	0.569051661626077	15	15	"Wine"	"Yes"	0.9
30	0.568873114463177	15	15	"Wine"	"Yes"	0.9
1	0.573334241399527	16	16	"Wine"	"Yes"	0.9
2	0.538175365241469	16	16	"Wine"	"Yes"	0.9
3	0.555890466199513	16	16	"Wine"	"Yes"	0.9
4	0.568273600732042	16	16	"Wine"	"Yes"	0.9
5	0.576224749364058	16	16	"Wine"	"Yes"	0.9
6	0.548455555754826	16	16	"Wine"	"Yes"	0.9
7	0.5690518419983	16	16	"Wine"	"Yes"	0.9
8	0.55527293137009	16	16	"Wine"	"Yes"	0.9
9	0.582342502218279	16	16	"Wine"	"Yes"	0.9
10	0.539537571582897	16	16	"Wine"	"Yes"	0.9
11	0.577618608935974	16	16	"Wine"	"Yes"	0.9
12	0.564047988852882	16	16	"Wine"	"Yes"	0.9
13	0.580114025985059	16	16	"Wine"	"Yes"	0.9
14	0.556605154796401	16	16	"Wine"	"Yes"	0.9
15	0.564036152216044	16	16	"Wine"	"Yes"	0.9
16	0.53723125564589	16	16	"Wine"	"Yes"	0.9
17	0.543262121212121	16	16	"Wine"	"Yes"	0.9
18	0.551072136647857	16	16	"Wine"	"Yes"	0.9
19	0.563297245821116	16	16	"Wine"	"Yes"	0.9
20	0.553338158294466	16	16	"Wine"	"Yes"	0.9
21	0.540333990739153	16	16	"Wine"	"Yes"	0.9
22	0.565645643516385	16	16	"Wine"	"Yes"	0.9
23	0.5749436693993	16	16	"Wine"	"Yes"	0.9
24	0.520438512177871	16	16	"Wine"	"Yes"	0.9
25	0.553098848816958	16	16	"Wine"	"Yes"	0.9
26	0.564194025436262	16	16	"Wine"	"Yes"	0.9
27	0.583543819128373	16	16	"Wine"	"Yes"	0.9
28	0.571906746783594	16	16	"Wine"	"Yes"	0.9
29	0.547160953709141	16	16	"Wine"	"Yes"	0.9
30	0.566759121852402	16	16	"Wine"	"Yes"	0.9
1	0.556252941176471	17	17	"Wine"	"Yes"	0.9
2	0.569921856273072	17	17	"Wine"	"Yes"	0.9
3	0.561273291925466	17	17	"Wine"	"Yes"	0.9
4	0.562950180072029	17	17	"Wine"	"Yes"	0.9
5	0.562239578662936	17	17	"Wine"	"Yes"	0.9
6	0.558758453702931	17	17	"Wine"	"Yes"	0.9
7	0.573998555711312	17	17	"Wine"	"Yes"	0.9
8	0.569932719028814	17	17	"Wine"	"Yes"	0.9
9	0.551761449571669	17	17	"Wine"	"Yes"	0.9
10	0.56252152549767	17	17	"Wine"	"Yes"	0.9
11	0.547236204739629	17	17	"Wine"	"Yes"	0.9
12	0.580559994652829	17	17	"Wine"	"Yes"	0.9
13	0.547749244982934	17	17	"Wine"	"Yes"	0.9
14	0.545879253236977	17	17	"Wine"	"Yes"	0.9
15	0.559552523579811	17	17	"Wine"	"Yes"	0.9
16	0.551904561932229	17	17	"Wine"	"Yes"	0.9
17	0.51695735568303	17	17	"Wine"	"Yes"	0.9
18	0.566030694168836	17	17	"Wine"	"Yes"	0.9
19	0.563173279922048	17	17	"Wine"	"Yes"	0.9
20	0.543697398220626	17	17	"Wine"	"Yes"	0.9
21	0.568536365738206	17	17	"Wine"	"Yes"	0.9
22	0.555401097607361	17	17	"Wine"	"Yes"	0.9
23	0.554296140825196	17	17	"Wine"	"Yes"	0.9
24	0.578404740037453	17	17	"Wine"	"Yes"	0.9
25	0.567168712935928	17	17	"Wine"	"Yes"	0.9
26	0.548356916970056	17	17	"Wine"	"Yes"	0.9
27	0.574321020050335	17	17	"Wine"	"Yes"	0.9
28	0.541735591089925	17	17	"Wine"	"Yes"	0.9
29	0.534096083788707	17	17	"Wine"	"Yes"	0.9
30	0.575542312706127	17	17	"Wine"	"Yes"	0.9
1	0.556569897607958	18	18	"Wine"	"Yes"	0.9
2	0.554202571108309	18	18	"Wine"	"Yes"	0.9
3	0.584420119749373	18	18	"Wine"	"Yes"	0.9
4	0.561031580591483	18	18	"Wine"	"Yes"	0.9
5	0.581954525733182	18	18	"Wine"	"Yes"	0.9
6	0.5545526925304	18	18	"Wine"	"Yes"	0.9
7	0.57721713434726	18	18	"Wine"	"Yes"	0.9
8	0.569583102939121	18	18	"Wine"	"Yes"	0.9
9	0.557211764705882	18	18	"Wine"	"Yes"	0.9
10	0.562056060606061	18	18	"Wine"	"Yes"	0.9
11	0.549537866498802	18	18	"Wine"	"Yes"	0.9
12	0.559887377504754	18	18	"Wine"	"Yes"	0.9
13	0.56406797909261	18	18	"Wine"	"Yes"	0.9
14	0.516141869972625	18	18	"Wine"	"Yes"	0.9
15	0.569735557058072	18	18	"Wine"	"Yes"	0.9
16	0.56229997931345	18	18	"Wine"	"Yes"	0.9
17	0.553149559560273	18	18	"Wine"	"Yes"	0.9
18	0.567453691002994	18	18	"Wine"	"Yes"	0.9
19	0.559139166646491	18	18	"Wine"	"Yes"	0.9
20	0.559272809894726	18	18	"Wine"	"Yes"	0.9
21	0.548113168952761	18	18	"Wine"	"Yes"	0.9
22	0.550285949430204	18	18	"Wine"	"Yes"	0.9
23	0.564280571081194	18	18	"Wine"	"Yes"	0.9
24	0.563580656038883	18	18	"Wine"	"Yes"	0.9
25	0.543412285903652	18	18	"Wine"	"Yes"	0.9
26	0.554020649408948	18	18	"Wine"	"Yes"	0.9
27	0.553713301888484	18	18	"Wine"	"Yes"	0.9
28	0.525909644178159	18	18	"Wine"	"Yes"	0.9
29	0.568904521795706	18	18	"Wine"	"Yes"	0.9
30	0.543965066132554	18	18	"Wine"	"Yes"	0.9
1	0.529248840341164	19	19	"Wine"	"Yes"	0.9
2	0.572418058132344	19	19	"Wine"	"Yes"	0.9
3	0.56782305808646	19	19	"Wine"	"Yes"	0.9
4	0.552470408530707	19	19	"Wine"	"Yes"	0.9
5	0.562934533737453	19	19	"Wine"	"Yes"	0.9
6	0.558253913810422	19	19	"Wine"	"Yes"	0.9
7	0.557855012658378	19	19	"Wine"	"Yes"	0.9
8	0.541589973611632	19	19	"Wine"	"Yes"	0.9
9	0.594866426773517	19	19	"Wine"	"Yes"	0.9
10	0.548680648520006	19	19	"Wine"	"Yes"	0.9
11	0.586866798992108	19	19	"Wine"	"Yes"	0.9
12	0.547079531187111	19	19	"Wine"	"Yes"	0.9
13	0.584453824369405	19	19	"Wine"	"Yes"	0.9
14	0.577791330626809	19	19	"Wine"	"Yes"	0.9
15	0.565155400921824	19	19	"Wine"	"Yes"	0.9
16	0.551621127373017	19	19	"Wine"	"Yes"	0.9
17	0.574292424279108	19	19	"Wine"	"Yes"	0.9
18	0.54326637150598	19	19	"Wine"	"Yes"	0.9
19	0.548688701973373	19	19	"Wine"	"Yes"	0.9
20	0.573468760709517	19	19	"Wine"	"Yes"	0.9
21	0.524237964668329	19	19	"Wine"	"Yes"	0.9
22	0.577011536104183	19	19	"Wine"	"Yes"	0.9
23	0.556262260725469	19	19	"Wine"	"Yes"	0.9
24	0.577488303099239	19	19	"Wine"	"Yes"	0.9
25	0.557262011787034	19	19	"Wine"	"Yes"	0.9
26	0.541930059340388	19	19	"Wine"	"Yes"	0.9
27	0.555607442737709	19	19	"Wine"	"Yes"	0.9
28	0.566450989141752	19	19	"Wine"	"Yes"	0.9
29	0.577647335965362	19	19	"Wine"	"Yes"	0.9
30	0.580104998521148	19	19	"Wine"	"Yes"	0.9
1	0.568642413487134	20	20	"Wine"	"Yes"	0.9
2	0.554939145546353	20	20	"Wine"	"Yes"	0.9
3	0.571330240909771	20	20	"Wine"	"Yes"	0.9
4	0.584462000390863	20	20	"Wine"	"Yes"	0.9
5	0.556102642638365	20	20	"Wine"	"Yes"	0.9
6	0.54774013291262	20	20	"Wine"	"Yes"	0.9
7	0.553254552153656	20	20	"Wine"	"Yes"	0.9
8	0.551561957151129	20	20	"Wine"	"Yes"	0.9
9	0.531002275396359	20	20	"Wine"	"Yes"	0.9
10	0.548995768238773	20	20	"Wine"	"Yes"	0.9
11	0.570956489810905	20	20	"Wine"	"Yes"	0.9
12	0.540960451977401	20	20	"Wine"	"Yes"	0.9
13	0.59499874001008	20	20	"Wine"	"Yes"	0.9
14	0.581436363636364	20	20	"Wine"	"Yes"	0.9
15	0.589275351695407	20	20	"Wine"	"Yes"	0.9
16	0.591866553751834	20	20	"Wine"	"Yes"	0.9
17	0.543527659522411	20	20	"Wine"	"Yes"	0.9
18	0.570739667530883	20	20	"Wine"	"Yes"	0.9
19	0.554866874907036	20	20	"Wine"	"Yes"	0.9
20	0.566418853639418	20	20	"Wine"	"Yes"	0.9
21	0.55971394158386	20	20	"Wine"	"Yes"	0.9
22	0.553144040224786	20	20	"Wine"	"Yes"	0.9
23	0.556466001453777	20	20	"Wine"	"Yes"	0.9
24	0.598578482717342	20	20	"Wine"	"Yes"	0.9
25	0.574293887383318	20	20	"Wine"	"Yes"	0.9
26	0.564690785405071	20	20	"Wine"	"Yes"	0.9
27	0.557840875480627	20	20	"Wine"	"Yes"	0.9
28	0.563685544573219	20	20	"Wine"	"Yes"	0.9
29	0.563051212200371	20	20	"Wine"	"Yes"	0.9
30	0.564410875391758	20	20	"Wine"	"Yes"	0.9
1	0.56106852040482	21	21	"Wine"	"Yes"	0.9
2	0.552785374895099	21	21	"Wine"	"Yes"	0.9
3	0.54501751139893	21	21	"Wine"	"Yes"	0.9
4	0.538434471932009	21	21	"Wine"	"Yes"	0.9
5	0.544035781756161	21	21	"Wine"	"Yes"	0.9
6	0.547847365671819	21	21	"Wine"	"Yes"	0.9
7	0.539399921277687	21	21	"Wine"	"Yes"	0.9
8	0.547920095765375	21	21	"Wine"	"Yes"	0.9
9	0.567899995868573	21	21	"Wine"	"Yes"	0.9
10	0.558668181818182	21	21	"Wine"	"Yes"	0.9
11	0.591774106159735	21	21	"Wine"	"Yes"	0.9
12	0.583140118351386	21	21	"Wine"	"Yes"	0.9
13	0.568869162096066	21	21	"Wine"	"Yes"	0.9
14	0.590981470758541	21	21	"Wine"	"Yes"	0.9
15	0.572966852523503	21	21	"Wine"	"Yes"	0.9
16	0.543428527560264	21	21	"Wine"	"Yes"	0.9
17	0.549544117647059	21	21	"Wine"	"Yes"	0.9
18	0.582711476577735	21	21	"Wine"	"Yes"	0.9
19	0.533687184187359	21	21	"Wine"	"Yes"	0.9
20	0.572038799997639	21	21	"Wine"	"Yes"	0.9
21	0.5628705207114	21	21	"Wine"	"Yes"	0.9
22	0.557678730677765	21	21	"Wine"	"Yes"	0.9
23	0.566250793780258	21	21	"Wine"	"Yes"	0.9
24	0.559557888040712	21	21	"Wine"	"Yes"	0.9
25	0.562017003863969	21	21	"Wine"	"Yes"	0.9
26	0.556505179488123	21	21	"Wine"	"Yes"	0.9
27	0.589564677529849	21	21	"Wine"	"Yes"	0.9
28	0.544923621517949	21	21	"Wine"	"Yes"	0.9
29	0.526473924912256	21	21	"Wine"	"Yes"	0.9
30	0.584201894715342	21	21	"Wine"	"Yes"	0.9
1	0.560099130700015	22	22	"Wine"	"Yes"	0.9
2	0.561144695496035	22	22	"Wine"	"Yes"	0.9
3	0.553693613595814	22	22	"Wine"	"Yes"	0.9
4	0.546430738362279	22	22	"Wine"	"Yes"	0.9
5	0.566104300815071	22	22	"Wine"	"Yes"	0.9
6	0.566786459401117	22	22	"Wine"	"Yes"	0.9
7	0.551610502340429	22	22	"Wine"	"Yes"	0.9
8	0.549622641509434	22	22	"Wine"	"Yes"	0.9
9	0.536244443538192	22	22	"Wine"	"Yes"	0.9
10	0.54831417691144	22	22	"Wine"	"Yes"	0.9
11	0.546742555561512	22	22	"Wine"	"Yes"	0.9
12	0.557341684891129	22	22	"Wine"	"Yes"	0.9
13	0.577472691904833	22	22	"Wine"	"Yes"	0.9
14	0.580143496770405	22	22	"Wine"	"Yes"	0.9
15	0.574331905344757	22	22	"Wine"	"Yes"	0.9
16	0.576972796426993	22	22	"Wine"	"Yes"	0.9
17	0.531946857163116	22	22	"Wine"	"Yes"	0.9
18	0.574605321295931	22	22	"Wine"	"Yes"	0.9
19	0.543034848484849	22	22	"Wine"	"Yes"	0.9
20	0.556288234838602	22	22	"Wine"	"Yes"	0.9
21	0.536206060606061	22	22	"Wine"	"Yes"	0.9
22	0.567403579205625	22	22	"Wine"	"Yes"	0.9
23	0.540518962075848	22	22	"Wine"	"Yes"	0.9
24	0.527113601029325	22	22	"Wine"	"Yes"	0.9
25	0.562827565808932	22	22	"Wine"	"Yes"	0.9
26	0.547771062369602	22	22	"Wine"	"Yes"	0.9
27	0.547883823529412	22	22	"Wine"	"Yes"	0.9
28	0.568640614326432	22	22	"Wine"	"Yes"	0.9
29	0.569090391258544	22	22	"Wine"	"Yes"	0.9
30	0.569212446756151	22	22	"Wine"	"Yes"	0.9
1	0.541692424242424	23	23	"Wine"	"Yes"	0.9
2	0.53978179175382	23	23	"Wine"	"Yes"	0.9
3	0.575288363644778	23	23	"Wine"	"Yes"	0.9
4	0.565942701790797	23	23	"Wine"	"Yes"	0.9
5	0.535459332768759	23	23	"Wine"	"Yes"	0.9
6	0.544108284991819	23	23	"Wine"	"Yes"	0.9
7	0.557268336325662	23	23	"Wine"	"Yes"	0.9
8	0.53989640859266	23	23	"Wine"	"Yes"	0.9
9	0.535514669500999	23	23	"Wine"	"Yes"	0.9
10	0.57180931719038	23	23	"Wine"	"Yes"	0.9
11	0.564890219560878	23	23	"Wine"	"Yes"	0.9
12	0.592008823529412	23	23	"Wine"	"Yes"	0.9
13	0.566297183239128	23	23	"Wine"	"Yes"	0.9
14	0.565359534668052	23	23	"Wine"	"Yes"	0.9
15	0.549793078505659	23	23	"Wine"	"Yes"	0.9
