"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"
23	0.80818394977687	14	18	"Heart_top"
24	0.731382978723404	15	18	"Heart_top"
25	0.809473365617433	15	18	"Heart_top"
26	0.799242424242424	17	18	"Heart_top"
27	0.782705269607843	15	18	"Heart_top"
28	0.749374217772215	18	18	"Heart_top"
29	0.786849875085169	15	18	"Heart_top"
30	0.760351607679852	16	18	"Heart_top"
1	0.809472133943105	15	19	"Heart_top"
2	0.811111111111111	16	19	"Heart_top"
3	0.787832929782082	19	19	"Heart_top"
4	0.785363420062937	14	19	"Heart_top"
5	0.790935230024213	16	19	"Heart_top"
6	0.791162227602906	18	19	"Heart_top"
7	0.754174256223437	14	19	"Heart_top"
8	0.747512437810945	15	19	"Heart_top"
9	0.808628402456593	18	19	"Heart_top"
10	0.738892270237371	15	19	"Heart_top"
11	0.789015151515152	14	19	"Heart_top"
12	0.778317526409129	14	19	"Heart_top"
13	0.788679534313726	16	19	"Heart_top"
14	0.784551585148438	17	19	"Heart_top"
15	0.801510989010989	15	19	"Heart_top"
16	0.766153846153846	16	19	"Heart_top"
17	0.791288566243194	18	19	"Heart_top"
18	0.783730158730159	16	19	"Heart_top"
19	0.817184781786552	15	19	"Heart_top"
20	0.749905224050345	15	19	"Heart_top"
21	0.799474335188621	13	19	"Heart_top"
22	0.819216757741348	16	19	"Heart_top"
23	0.792262851086381	16	19	"Heart_top"
24	0.749016886421467	13	19	"Heart_top"
25	0.755135260832494	14	19	"Heart_top"
26	0.788817253818405	13	19	"Heart_top"
27	0.785409035409035	17	19	"Heart_top"
28	0.790216727716728	16	19	"Heart_top"
29	0.762445887445887	18	19	"Heart_top"
30	0.768140718790365	13	19	"Heart_top"
1	0.805286411906054	13	20	"Heart_top"
2	0.805939912850699	12	20	"Heart_top"
3	0.793714285714286	16	20	"Heart_top"
4	0.772	16	20	"Heart_top"
5	0.789855072463768	16	20	"Heart_top"
6	0.773099415204678	16	20	"Heart_top"
7	0.818933823529412	14	20	"Heart_top"
8	0.761024128280765	19	20	"Heart_top"
9	0.765824710894705	16	20	"Heart_top"
10	0.791590073529412	16	20	"Heart_top"
11	0.746553308823529	16	20	"Heart_top"
12	0.760380689231714	14	20	"Heart_top"
13	0.776011008332696	18	20	"Heart_top"
14	0.755008058945429	15	20	"Heart_top"
15	0.741538461538462	17	20	"Heart_top"
16	0.8	17	20	"Heart_top"
17	0.742095685798772	12	20	"Heart_top"
18	0.724812265331665	13	20	"Heart_top"
19	0.807966843195947	15	20	"Heart_top"
20	0.802307692307692	17	20	"Heart_top"
21	0.82781862745098	16	20	"Heart_top"
22	0.803647094430993	15	20	"Heart_top"
23	0.791315249601094	20	20	"Heart_top"
24	0.767080269607843	16	20	"Heart_top"
25	0.786147547198423	14	20	"Heart_top"
26	0.785692401960784	18	20	"Heart_top"
27	0.803249378109453	17	20	"Heart_top"
28	0.795384615384615	15	20	"Heart_top"
29	0.784420289855073	15	20	"Heart_top"
30	0.794189884104689	15	20	"Heart_top"
1	0.781786151960784	15	21	"Heart_top"
2	0.798406862745098	17	21	"Heart_top"
3	0.828617810760668	13	21	"Heart_top"
4	0.772190476190476	18	21	"Heart_top"
5	0.762291280148423	15	21	"Heart_top"
6	0.755923991218109	18	21	"Heart_top"
7	0.764284061993986	18	21	"Heart_top"
8	0.715619047619048	14	21	"Heart_top"
9	0.772435897435897	15	21	"Heart_top"
10	0.764379184418746	14	21	"Heart_top"
11	0.79138770541692	14	21	"Heart_top"
12	0.730164237797826	14	21	"Heart_top"
13	0.776761904761905	17	21	"Heart_top"
14	0.818914267834793	17	21	"Heart_top"
15	0.745991945900767	13	21	"Heart_top"
16	0.815163254012175	15	21	"Heart_top"
17	0.743181818181818	20	21	"Heart_top"
18	0.813743781094527	19	21	"Heart_top"
19	0.799863801452784	16	21	"Heart_top"
20	0.73330241187384	14	21	"Heart_top"
21	0.7561041779707	15	21	"Heart_top"
22	0.773239543151048	13	21	"Heart_top"
23	0.758604969227262	18	21	"Heart_top"
24	0.723001949317739	13	21	"Heart_top"
25	0.798635207032154	17	21	"Heart_top"
26	0.773907103825137	21	21	"Heart_top"
27	0.740110430375917	18	21	"Heart_top"
28	0.772238851792156	15	21	"Heart_top"
29	0.785337512422598	20	21	"Heart_top"
30	0.799454917101976	16	21	"Heart_top"
1	0.787355447352404	17	22	"Heart_top"
2	0.79808680528105	14	22	"Heart_top"
3	0.737904761904762	16	22	"Heart_top"
4	0.775753817533525	16	22	"Heart_top"
5	0.795264410161946	15	22	"Heart_top"
6	0.8	14	22	"Heart_top"
7	0.814026251526252	15	22	"Heart_top"
8	0.757692307692308	15	22	"Heart_top"
9	0.800850999164197	17	22	"Heart_top"
10	0.790018259281802	17	22	"Heart_top"
11	0.755901937046005	15	22	"Heart_top"
12	0.753904761904762	12	22	"Heart_top"
13	0.764576541056941	13	22	"Heart_top"
14	0.763174019607843	16	22	"Heart_top"
15	0.775412087912088	14	22	"Heart_top"
16	0.757075471698113	15	22	"Heart_top"
17	0.772623812887528	15	22	"Heart_top"
18	0.769358741681791	17	22	"Heart_top"
19	0.766161151960784	19	22	"Heart_top"
20	0.790734703161726	16	22	"Heart_top"
21	0.785094178745834	16	22	"Heart_top"
22	0.7555404281068	16	22	"Heart_top"
23	0.779120127649875	14	22	"Heart_top"
24	0.759217200393671	17	22	"Heart_top"
25	0.8	14	22	"Heart_top"
26	0.711153846153846	19	22	"Heart_top"
27	0.774298464563951	14	22	"Heart_top"
28	0.806153846153846	17	22	"Heart_top"
29	0.772609127742527	15	22	"Heart_top"
30	0.761942614883791	15	22	"Heart_top"
1	0.757387366643641	16	23	"Heart_top"
2	0.764246323529412	17	23	"Heart_top"
3	0.751461988304094	13	23	"Heart_top"
4	0.77833800894685	15	23	"Heart_top"
5	0.771451825439888	14	23	"Heart_top"
6	0.767836257309942	15	23	"Heart_top"
7	0.761226350581263	20	23	"Heart_top"
8	0.777714285714286	14	23	"Heart_top"
9	0.723648700747937	16	23	"Heart_top"
10	0.767802799756543	19	23	"Heart_top"
11	0.790289491679964	13	23	"Heart_top"
12	0.79851954661115	15	23	"Heart_top"
13	0.734929279177067	15	23	"Heart_top"
14	0.816411138923655	15	23	"Heart_top"
15	0.755165692007797	14	23	"Heart_top"
16	0.812968430615489	16	23	"Heart_top"
17	0.805	15	23	"Heart_top"
18	0.781132940906659	17	23	"Heart_top"
19	0.773761871124716	14	23	"Heart_top"
20	0.791743970315399	13	23	"Heart_top"
21	0.803308823529412	16	23	"Heart_top"
22	0.795674531155475	13	23	"Heart_top"
23	0.755087209302326	15	23	"Heart_top"
24	0.803050950109774	18	23	"Heart_top"
25	0.799334392254746	15	23	"Heart_top"
26	0.794962388876225	13	23	"Heart_top"
27	0.748911691542289	15	23	"Heart_top"
28	0.761792452830189	18	23	"Heart_top"
29	0.77803361731522	19	23	"Heart_top"
30	0.773684210526316	13	23	"Heart_top"
1	0.714291196561517	15	24	"Heart_top"
2	0.799595771144279	16	24	"Heart_top"
3	0.721428025380323	16	24	"Heart_top"
4	0.762178308823529	13	24	"Heart_top"
5	0.708485958485959	13	24	"Heart_top"
6	0.787884660103868	14	24	"Heart_top"
7	0.765406800242866	15	24	"Heart_top"
8	0.755	15	24	"Heart_top"
9	0.78952380952381	15	24	"Heart_top"
10	0.816180935033394	16	24	"Heart_top"
11	0.812152133580705	15	24	"Heart_top"
12	0.737904761904762	18	24	"Heart_top"
13	0.792190476190476	17	24	"Heart_top"
14	0.742924528301887	14	24	"Heart_top"
15	0.783156344469421	16	24	"Heart_top"
16	0.776688701466454	17	24	"Heart_top"
17	0.753865182436611	16	24	"Heart_top"
18	0.81511352343093	13	24	"Heart_top"
19	0.766666666666667	16	24	"Heart_top"
20	0.793932972294168	14	24	"Heart_top"
21	0.796	13	24	"Heart_top"
22	0.77696815483075	15	24	"Heart_top"
23	0.799637597347521	16	24	"Heart_top"
24	0.776852494409746	16	24	"Heart_top"
25	0.806538461538462	16	24	"Heart_top"
26	0.790448343079922	15	24	"Heart_top"
27	0.786244227420698	13	24	"Heart_top"
28	0.800378787878788	16	24	"Heart_top"
29	0.760618494035408	17	24	"Heart_top"
30	0.771539961013645	13	24	"Heart_top"
1	0.798005565862709	15	25	"Heart_top"
2	0.777956495098039	13	25	"Heart_top"
3	0.732045039561777	20	25	"Heart_top"
4	0.770073546136932	17	25	"Heart_top"
5	0.803759171015808	14	25	"Heart_top"
6	0.80360789652825	16	25	"Heart_top"
7	0.814071879036547	15	25	"Heart_top"
8	0.787690726539647	14	25	"Heart_top"
9	0.760126777983921	15	25	"Heart_top"
10	0.765652473052519	13	25	"Heart_top"
11	0.786816428409349	17	25	"Heart_top"
12	0.759267769607843	16	25	"Heart_top"
13	0.747881355932203	18	25	"Heart_top"
14	0.780534941249227	14	25	"Heart_top"
15	0.777575381753353	14	25	"Heart_top"
16	0.81280525030525	16	25	"Heart_top"
17	0.756521739130435	16	25	"Heart_top"
18	0.702302256667427	13	25	"Heart_top"
19	0.782345370580665	14	25	"Heart_top"
20	0.761599511599512	17	25	"Heart_top"
21	0.796613408760798	16	25	"Heart_top"
22	0.738093417934409	14	25	"Heart_top"
23	0.773295928425203	16	25	"Heart_top"
24	0.766205279479616	17	25	"Heart_top"
25	0.786688112745098	15	25	"Heart_top"
26	0.757741347905282	17	25	"Heart_top"
27	0.801559454191033	16	25	"Heart_top"
28	0.748188405797101	12	25	"Heart_top"
29	0.757276348039216	16	25	"Heart_top"
30	0.79	17	25	"Heart_top"
1	0.728571428571429	14	26	"Heart_top"
2	0.760531135531135	16	26	"Heart_top"
3	0.743537038501067	15	26	"Heart_top"
4	0.772847066118906	15	26	"Heart_top"
5	0.776518310713473	14	26	"Heart_top"
6	0.759958553994934	16	26	"Heart_top"
7	0.773157208088715	15	26	"Heart_top"
8	0.734423973702316	14	26	"Heart_top"
9	0.770986519607843	15	26	"Heart_top"
10	0.744177253478524	14	26	"Heart_top"
11	0.809041369253204	17	26	"Heart_top"
12	0.748591989987484	13	26	"Heart_top"
13	0.771424203042581	15	26	"Heart_top"
14	0.725952813067151	16	26	"Heart_top"
15	0.791287848841806	15	26	"Heart_top"
16	0.753904761904762	15	26	"Heart_top"
17	0.78	15	26	"Heart_top"
18	0.728076923076923	14	26	"Heart_top"
19	0.824621212121212	13	26	"Heart_top"
20	0.775576806314511	13	26	"Heart_top"
21	0.775238095238095	15	26	"Heart_top"
22	0.756734975823164	16	26	"Heart_top"
23	0.769904761904762	18	26	"Heart_top"
24	0.750208191384662	17	26	"Heart_top"
25	0.759081196581197	17	26	"Heart_top"
26	0.775093647274673	15	26	"Heart_top"
27	0.764830508474576	15	26	"Heart_top"
28	0.76468253968254	16	26	"Heart_top"
29	0.785069948780674	14	26	"Heart_top"
30	0.785606060606061	17	26	"Heart_top"
1	0.795603879849812	16	27	"Heart_top"
2	0.778420694349898	18	27	"Heart_top"
3	0.773517846339988	19	27	"Heart_top"
4	0.758461892700898	14	27	"Heart_top"
5	0.797203859889066	14	27	"Heart_top"
6	0.783333333333333	15	27	"Heart_top"
7	0.804230769230769	14	27	"Heart_top"
8	0.785	14	27	"Heart_top"
9	0.731512477175898	15	27	"Heart_top"
10	0.754592667235098	14	27	"Heart_top"
11	0.761595547309833	18	27	"Heart_top"
12	0.784456587735276	18	27	"Heart_top"
13	0.794550810014727	13	27	"Heart_top"
14	0.740195703692378	12	27	"Heart_top"
15	0.731404326886324	14	27	"Heart_top"
16	0.774810039143449	16	27	"Heart_top"
17	0.708560193587417	17	27	"Heart_top"
18	0.779076923076923	16	27	"Heart_top"
19	0.767380085003036	13	27	"Heart_top"
20	0.741520467836257	16	27	"Heart_top"
21	0.794346978557505	14	27	"Heart_top"
22	0.75458089668616	13	27	"Heart_top"
23	0.786633702221176	14	27	"Heart_top"
24	0.780835060250211	18	27	"Heart_top"
25	0.829732197200243	17	27	"Heart_top"
26	0.721047794117647	17	27	"Heart_top"
27	0.811757135286547	20	27	"Heart_top"
28	0.761834207127118	16	27	"Heart_top"
29	0.804347826086957	13	27	"Heart_top"
30	0.774244833068362	16	27	"Heart_top"
1	0.771739130434783	15	28	"Heart_top"
2	0.84745115995116	18	28	"Heart_top"
3	0.741503806608587	16	28	"Heart_top"
4	0.815027573529412	17	28	"Heart_top"
5	0.800698239222829	14	28	"Heart_top"
6	0.819305381727159	15	28	"Heart_top"
7	0.778006166495375	14	28	"Heart_top"
8	0.764069264069264	16	28	"Heart_top"
9	0.756352087114338	13	28	"Heart_top"
10	0.765384615384615	18	28	"Heart_top"
11	0.805406020168322	16	28	"Heart_top"
12	0.746973365617433	14	28	"Heart_top"
13	0.75801282051282	15	28	"Heart_top"
14	0.729885057471264	14	28	"Heart_top"
15	0.786153846153846	14	28	"Heart_top"
16	0.770898079528249	16	28	"Heart_top"
17	0.809058197747184	14	28	"Heart_top"
18	0.847526947481079	14	28	"Heart_top"
19	0.761363636363636	15	28	"Heart_top"
20	0.782134320302259	18	28	"Heart_top"
21	0.789615384615385	19	28	"Heart_top"
22	0.802652702392783	15	28	"Heart_top"
23	0.764327352562647	18	28	"Heart_top"
24	0.783115671641791	19	28	"Heart_top"
25	0.77203516207519	15	28	"Heart_top"
26	0.721695589022246	15	28	"Heart_top"
27	0.776878656637034	18	28	"Heart_top"
28	0.753216374269006	14	28	"Heart_top"
29	0.811594202898551	18	28	"Heart_top"
30	0.758120825743777	14	28	"Heart_top"
1	0.760731319554849	15	29	"Heart_top"
2	0.81490477292004	17	29	"Heart_top"
3	0.78030303030303	14	29	"Heart_top"
4	0.754857142857143	13	29	"Heart_top"
5	0.751144688644689	14	29	"Heart_top"
6	0.792093469910371	16	29	"Heart_top"
7	0.802799756542909	16	29	"Heart_top"
8	0.780797101449275	16	29	"Heart_top"
9	0.798419899874844	17	29	"Heart_top"
10	0.759233556943481	18	29	"Heart_top"
11	0.774114774114774	16	29	"Heart_top"
12	0.750322238228827	15	29	"Heart_top"
13	0.849815556078801	18	29	"Heart_top"
14	0.784616555082167	14	29	"Heart_top"
15	0.783253842077371	14	29	"Heart_top"
16	0.805681818181818	15	29	"Heart_top"
17	0.808983666061706	15	29	"Heart_top"
18	0.758794924397842	15	29	"Heart_top"
19	0.773083122265715	15	29	"Heart_top"
20	0.735735028647673	20	29	"Heart_top"
21	0.75358253089696	13	29	"Heart_top"
22	0.804782082324455	19	29	"Heart_top"
23	0.785606060606061	12	29	"Heart_top"
24	0.785714285714286	15	29	"Heart_top"
25	0.770985958485959	16	29	"Heart_top"
26	0.805263157894737	17	29	"Heart_top"
27	0.779761904761905	15	29	"Heart_top"
28	0.776752190237797	15	29	"Heart_top"
29	0.758368837492392	16	29	"Heart_top"
30	0.757829055804097	14	29	"Heart_top"
1	0.757851368159204	15	30	"Heart_top"
2	0.770511934914422	13	30	"Heart_top"
3	0.750769230769231	15	30	"Heart_top"
4	0.736035215543412	14	30	"Heart_top"
5	0.799832112332112	14	30	"Heart_top"
6	0.79502442002442	15	30	"Heart_top"
7	0.725906578847755	14	30	"Heart_top"
8	0.796104686548996	15	30	"Heart_top"
9	0.802484613631183	16	30	"Heart_top"
10	0.801948051948052	17	30	"Heart_top"
11	0.768380952380952	13	30	"Heart_top"
12	0.76858174397614	17	30	"Heart_top"
13	0.757510893662564	16	30	"Heart_top"
14	0.781091617933723	16	30	"Heart_top"
15	0.746134817563389	18	30	"Heart_top"
16	0.794491525423729	14	30	"Heart_top"
17	0.725198412698413	15	30	"Heart_top"
18	0.764024528730411	17	30	"Heart_top"
19	0.761034143387085	13	30	"Heart_top"
20	0.832755031228314	17	30	"Heart_top"
21	0.803347934918648	16	30	"Heart_top"
22	0.791304347826087	12	30	"Heart_top"
23	0.794778686644752	16	30	"Heart_top"
24	0.774616392937004	14	30	"Heart_top"
25	0.769230769230769	16	30	"Heart_top"
26	0.78647619047619	14	30	"Heart_top"
27	0.756521739130435	13	30	"Heart_top"
28	0.809426229508197	16	30	"Heart_top"
29	0.795603879849812	15	30	"Heart_top"
30	0.786611519607843	15	30	"Heart_top"
1	0.669121666676679	1	1	"Wine_top"
2	0.671593044279789	1	1	"Wine_top"
3	0.684856398445198	1	1	"Wine_top"
4	0.693593396360228	1	1	"Wine_top"
5	0.65828773369813	1	1	"Wine_top"
6	0.676004617952748	1	1	"Wine_top"
7	0.692827547183587	1	1	"Wine_top"
8	0.679296107195935	1	1	"Wine_top"
9	0.5	0	1	"Wine_top"
10	0.670784622368429	1	1	"Wine_top"
11	0.661020385928383	1	1	"Wine_top"
12	0.689160456401836	1	1	"Wine_top"
13	0.662936834660235	1	1	"Wine_top"
14	0.684469472790641	1	1	"Wine_top"
15	0.68008124996277	1	1	"Wine_top"
16	0.666675805095588	1	1	"Wine_top"
17	0.5	0	1	"Wine_top"
18	0.669542914558691	1	1	"Wine_top"
19	0.668811375168839	1	1	"Wine_top"
20	0.5	0	1	"Wine_top"
21	0.681494408433649	1	1	"Wine_top"
22	0.67261367058115	1	1	"Wine_top"
23	0.669539179490929	1	1	"Wine_top"
24	0.692455735180908	1	1	"Wine_top"
25	0.683637587909621	1	1	"Wine_top"
26	0.5	0	1	"Wine_top"
27	0.673318280266509	1	1	"Wine_top"
28	0.668615322870987	1	1	"Wine_top"
29	0.5	0	1	"Wine_top"
30	0.680847055823147	1	1	"Wine_top"
1	0.719382909513973	2	2	"Wine_top"
2	0.710360859438756	2	2	"Wine_top"
3	0.733685912077872	2	2	"Wine_top"
4	0.722678201715469	2	2	"Wine_top"
5	0.731841439833408	2	2	"Wine_top"
6	0.752663636363636	2	2	"Wine_top"
7	0.749714297743854	2	2	"Wine_top"
8	0.722873851846957	2	2	"Wine_top"
9	0.747351375332742	2	2	"Wine_top"
10	0.743827455003042	2	2	"Wine_top"
11	0.729432858580985	2	2	"Wine_top"
12	0.733503841694551	2	2	"Wine_top"
13	0.729614494187787	2	2	"Wine_top"
14	0.724971200230398	2	2	"Wine_top"
15	0.738159035036522	2	2	"Wine_top"
16	0.741603842304435	2	2	"Wine_top"
17	0.74709262307347	2	2	"Wine_top"
18	0.736401515151515	2	2	"Wine_top"
19	0.753357994651911	2	2	"Wine_top"
20	0.741071004088618	2	2	"Wine_top"
21	0.75485398240929	2	2	"Wine_top"
22	0.721290210999654	2	2	"Wine_top"
23	0.729484627294846	2	2	"Wine_top"
24	0.741165978108602	2	2	"Wine_top"
25	0.722354283540934	2	2	"Wine_top"
26	0.747778425552964	2	2	"Wine_top"
27	0.728666153554827	2	2	"Wine_top"
28	0.741585557299843	2	2	"Wine_top"
29	0.729827184910939	2	2	"Wine_top"
30	0.728825948464391	2	2	"Wine_top"
1	0.730326482434685	3	3	"Wine_top"
2	0.745854911703641	3	3	"Wine_top"
3	0.76268296231631	3	3	"Wine_top"
4	0.762168080778464	3	3	"Wine_top"
5	0.704146341463415	2	3	"Wine_top"
6	0.740331818181818	3	3	"Wine_top"
7	0.728536586783875	3	3	"Wine_top"
8	0.746615959581131	3	3	"Wine_top"
9	0.724244831670165	3	3	"Wine_top"
10	0.768416250193824	3	3	"Wine_top"
11	0.751853843125503	3	3	"Wine_top"
12	0.741169085986236	3	3	"Wine_top"
13	0.744278975658356	3	3	"Wine_top"
14	0.734251470588235	3	3	"Wine_top"
15	0.727574158369755	3	3	"Wine_top"
16	0.754868362338242	3	3	"Wine_top"
17	0.748125271168752	3	3	"Wine_top"
18	0.765898544767896	3	3	"Wine_top"
19	0.736594496767789	3	3	"Wine_top"
20	0.755035002852524	3	3	"Wine_top"
21	0.742279616492749	3	3	"Wine_top"
22	0.735581151279917	3	3	"Wine_top"
23	0.740012655301233	3	3	"Wine_top"
24	0.727855674123445	3	3	"Wine_top"
25	0.761576147314871	3	3	"Wine_top"
26	0.77624372835842	3	3	"Wine_top"
27	0.757543525396389	3	3	"Wine_top"
28	0.755647224511384	3	3	"Wine_top"
29	0.713057045371883	2	3	"Wine_top"
30	0.769009649447155	3	3	"Wine_top"
1	0.755779921324759	4	4	"Wine_top"
2	0.752620641618264	4	4	"Wine_top"
3	0.737870124504019	4	4	"Wine_top"
4	0.743600343481111	4	4	"Wine_top"
5	0.796255115275055	4	4	"Wine_top"
6	0.771545995739955	4	4	"Wine_top"
7	0.753111666426962	4	4	"Wine_top"
8	0.766554876043927	4	4	"Wine_top"
9	0.740678781972045	4	4	"Wine_top"
10	0.734248291153196	4	4	"Wine_top"
11	0.769419135394811	4	4	"Wine_top"
12	0.776333179144915	4	4	"Wine_top"
13	0.730589924486829	4	4	"Wine_top"
14	0.73730500677222	4	4	"Wine_top"
15	0.750046607281223	4	4	"Wine_top"
16	0.779808981439343	4	4	"Wine_top"
17	0.731939626584024	4	4	"Wine_top"
18	0.783167561774197	4	4	"Wine_top"
19	0.796982624139007	4	4	"Wine_top"
20	0.746818729298404	4	4	"Wine_top"
21	0.749173402470642	4	4	"Wine_top"
22	0.734316433221543	4	4	"Wine_top"
23	0.737356359150815	4	4	"Wine_top"
24	0.749080954956159	4	4	"Wine_top"
25	0.754238222031607	4	4	"Wine_top"
26	0.759949198063468	4	4	"Wine_top"
27	0.740703830582373	4	4	"Wine_top"
28	0.787224208061136	4	4	"Wine_top"
29	0.73723644846499	4	4	"Wine_top"
30	0.727158796421159	4	4	"Wine_top"
1	0.790995788583308	5	5	"Wine_top"
2	0.795234109741909	5	5	"Wine_top"
3	0.797558414670216	5	5	"Wine_top"
4	0.798909026492453	5	5	"Wine_top"
5	0.788891525444093	5	5	"Wine_top"
6	0.806255692986241	5	5	"Wine_top"
7	0.803775179390943	5	5	"Wine_top"
8	0.794592949740608	5	5	"Wine_top"
9	0.763468502169684	5	5	"Wine_top"
10	0.796201006557877	5	5	"Wine_top"
11	0.749167270947926	5	5	"Wine_top"
12	0.804034929238181	5	5	"Wine_top"
13	0.787086676554859	5	5	"Wine_top"
14	0.79354411321891	5	5	"Wine_top"
15	0.792404195455517	5	5	"Wine_top"
16	0.784169313328222	5	5	"Wine_top"
17	0.790710482834588	5	5	"Wine_top"
18	0.811158402808249	5	5	"Wine_top"
19	0.799732306433539	5	5	"Wine_top"
20	0.793193517747628	5	5	"Wine_top"
21	0.796472789749073	5	5	"Wine_top"
22	0.791067365141946	5	5	"Wine_top"
23	0.799647704743023	5	5	"Wine_top"
24	0.817582544927261	5	5	"Wine_top"
25	0.810012510751427	5	5	"Wine_top"
26	0.783605680809933	5	5	"Wine_top"
27	0.807440733016923	5	5	"Wine_top"
28	0.781880472021317	5	5	"Wine_top"
29	0.7842674232504	5	5	"Wine_top"
30	0.783749460725635	5	5	"Wine_top"
1	0.781820885121619	6	6	"Wine_top"
2	0.798909026492453	6	6	"Wine_top"
3	0.770120409356028	6	6	"Wine_top"
4	0.809517125210556	6	6	"Wine_top"
5	0.797972467454736	6	6	"Wine_top"
6	0.812087129672304	6	6	"Wine_top"
7	0.800345472017356	6	6	"Wine_top"
8	0.813690990472076	6	6	"Wine_top"
9	0.796043174121992	6	6	"Wine_top"
10	0.790849480325556	6	6	"Wine_top"
11	0.776949776615579	6	6	"Wine_top"
12	0.80265540043213	6	6	"Wine_top"
13	0.818983176630051	6	6	"Wine_top"
14	0.796940180333487	6	6	"Wine_top"
15	0.802709906842236	6	6	"Wine_top"
16	0.794585455456291	6	6	"Wine_top"
17	0.79918941746216	6	6	"Wine_top"
18	0.785485646288859	6	6	"Wine_top"
19	0.79842517314062	6	6	"Wine_top"
20	0.806585294117647	6	6	"Wine_top"
21	0.791077036983962	6	6	"Wine_top"
22	0.806654767217016	6	6	"Wine_top"
23	0.796205408464654	6	6	"Wine_top"
24	0.791708133275135	6	6	"Wine_top"
25	0.802425980562835	6	6	"Wine_top"
26	0.818836112153541	6	6	"Wine_top"
27	0.781839976026371	6	6	"Wine_top"
28	0.802178413190325	6	6	"Wine_top"
29	0.796741893221761	6	6	"Wine_top"
30	0.805045940972811	6	6	"Wine_top"
1	0.802740313161027	7	7	"Wine_top"
2	0.806141247504041	7	7	"Wine_top"
3	0.797102105699942	7	7	"Wine_top"
4	0.797343447865536	7	7	"Wine_top"
5	0.795110804234892	7	7	"Wine_top"
6	0.791653183278201	7	7	"Wine_top"
7	0.808229031134893	7	7	"Wine_top"
8	0.793664115043734	7	7	"Wine_top"
9	0.807085418840605	7	7	"Wine_top"
10	0.807501582297376	7	7	"Wine_top"
11	0.811770551038844	7	7	"Wine_top"
12	0.784054855139016	7	7	"Wine_top"
13	0.795806931429421	7	7	"Wine_top"
14	0.803538694015061	7	7	"Wine_top"
15	0.804059377951004	7	7	"Wine_top"
16	0.802263636363636	7	7	"Wine_top"
17	0.820020014653586	7	7	"Wine_top"
18	0.798698010742818	7	7	"Wine_top"
19	0.816435274008442	7	7	"Wine_top"
20	0.805578527254423	7	7	"Wine_top"
21	0.774224788823329	7	7	"Wine_top"
22	0.801001735196053	7	7	"Wine_top"
23	0.790322434205748	7	7	"Wine_top"
24	0.804258103780386	7	7	"Wine_top"
25	0.792628109080012	7	7	"Wine_top"
26	0.787910606060606	7	7	"Wine_top"
27	0.790605870253359	7	7	"Wine_top"
28	0.811758266021454	7	7	"Wine_top"
29	0.790716836856992	7	7	"Wine_top"
30	0.79987684729064	7	7	"Wine_top"
1	0.793559532567142	8	8	"Wine_top"
2	0.773676297398925	8	8	"Wine_top"
3	0.766185264992858	8	8	"Wine_top"
4	0.793459152326781	8	8	"Wine_top"
5	0.775419222178892	8	8	"Wine_top"
6	0.793936705116829	8	8	"Wine_top"
7	0.792749387305198	8	8	"Wine_top"
8	0.794177863650867	8	8	"Wine_top"
9	0.783612042128365	8	8	"Wine_top"
10	0.787623841625016	8	8	"Wine_top"
11	0.780272508280638	8	8	"Wine_top"
12	0.817337014381349	8	8	"Wine_top"
13	0.795630899645498	8	8	"Wine_top"
14	0.813232597439954	8	8	"Wine_top"
15	0.778429411764706	8	8	"Wine_top"
16	0.801608418428496	8	8	"Wine_top"
17	0.798000862936862	8	8	"Wine_top"
18	0.798743648577341	8	8	"Wine_top"
19	0.813624667258208	8	8	"Wine_top"
20	0.792650278753979	8	8	"Wine_top"
21	0.783471402053309	8	8	"Wine_top"
22	0.783585133794674	8	8	"Wine_top"
23	0.793206568341622	8	8	"Wine_top"
24	0.813996465207371	8	8	"Wine_top"
25	0.790442674624862	8	8	"Wine_top"
26	0.783941343707916	8	8	"Wine_top"
27	0.819298484848485	8	8	"Wine_top"
28	0.790458066979517	8	8	"Wine_top"
29	0.800574048248189	8	8	"Wine_top"
30	0.788939692235981	8	8	"Wine_top"
1	0.768901596675027	9	9	"Wine_top"
2	0.781201828040841	9	9	"Wine_top"
3	0.777428179766252	9	9	"Wine_top"
4	0.79957014565765	9	9	"Wine_top"
5	0.787584210774268	9	9	"Wine_top"
6	0.779436764705882	9	9	"Wine_top"
7	0.794478741956457	9	9	"Wine_top"
8	0.786112972656415	9	9	"Wine_top"
9	0.797851597121282	9	9	"Wine_top"
10	0.791361605020443	9	9	"Wine_top"
11	0.779580084624893	9	9	"Wine_top"
12	0.764239213879932	9	9	"Wine_top"
13	0.771300314230136	9	9	"Wine_top"
14	0.768556138836953	9	9	"Wine_top"
15	0.801791147665684	9	9	"Wine_top"
16	0.788644190846473	9	9	"Wine_top"
17	0.771566164154104	9	9	"Wine_top"
18	0.786550695766113	9	9	"Wine_top"
19	0.78255691800547	9	9	"Wine_top"
20	0.77063770659646	9	9	"Wine_top"
21	0.795052517680255	9	9	"Wine_top"
22	0.781876196168638	9	9	"Wine_top"
23	0.795514840966585	9	9	"Wine_top"
24	0.777539649802424	9	9	"Wine_top"
25	0.785850665868622	9	9	"Wine_top"
26	0.803059403957836	9	9	"Wine_top"
27	0.756433680841663	9	9	"Wine_top"
28	0.78095966513106	9	9	"Wine_top"
29	0.758593501258538	9	9	"Wine_top"
