"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_y"
20	0.762888214995294	14	14	"Churn"	0.1
21	0.813507006253138	14	14	"Churn"	0.1
22	0.77248894259015	14	14	"Churn"	0.1
23	0.790467571644042	14	14	"Churn"	0.1
24	0.821281092110377	14	14	"Churn"	0.1
25	0.871935460050214	14	14	"Churn"	0.1
26	0.788868789973513	14	14	"Churn"	0.1
27	0.84582096933729	14	14	"Churn"	0.1
28	0.812610619469027	14	14	"Churn"	0.1
29	0.822611279798437	14	14	"Churn"	0.1
30	0.842470443827121	14	14	"Churn"	0.1
1	0.815568223228695	15	15	"Churn"	0.1
2	0.752474301654629	15	15	"Churn"	0.1
3	0.834558446223317	15	15	"Churn"	0.1
4	0.843042323910667	15	15	"Churn"	0.1
5	0.800992918719212	15	15	"Churn"	0.1
6	0.84126780365548	15	15	"Churn"	0.1
7	0.821762724550898	15	15	"Churn"	0.1
8	0.800784214520617	15	15	"Churn"	0.1
9	0.778610991224284	15	15	"Churn"	0.1
10	0.843006030185785	15	15	"Churn"	0.1
11	0.778053256286116	15	15	"Churn"	0.1
12	0.820170493265764	15	15	"Churn"	0.1
13	0.78822322775264	15	15	"Churn"	0.1
14	0.872158701903327	15	15	"Churn"	0.1
15	0.793453355155483	15	15	"Churn"	0.1
16	0.788358191287879	15	15	"Churn"	0.1
17	0.83148636427325	15	15	"Churn"	0.1
18	0.807394706761628	15	15	"Churn"	0.1
19	0.899320109780439	15	15	"Churn"	0.1
20	0.760841127208265	15	15	"Churn"	0.1
21	0.782298761336768	15	15	"Churn"	0.1
22	0.781508667811963	15	15	"Churn"	0.1
23	0.815144810941271	15	15	"Churn"	0.1
24	0.841803915574407	15	15	"Churn"	0.1
25	0.852635112453844	15	15	"Churn"	0.1
26	0.795338250344073	15	15	"Churn"	0.1
27	0.837653228449689	15	15	"Churn"	0.1
28	0.842040918163673	15	15	"Churn"	0.1
29	0.799919967987195	15	15	"Churn"	0.1
30	0.839015968925334	15	15	"Churn"	0.1
1	0.762852819175528	16	16	"Churn"	0.1
2	0.77027027027027	16	16	"Churn"	0.1
3	0.8584267453294	16	16	"Churn"	0.1
4	0.80908622260586	16	16	"Churn"	0.1
5	0.767534033201041	16	16	"Churn"	0.1
6	0.773600891861761	16	16	"Churn"	0.1
7	0.804763853168109	16	16	"Churn"	0.1
8	0.799957210098417	16	16	"Churn"	0.1
9	0.790009832841691	16	16	"Churn"	0.1
10	0.848189175228147	16	16	"Churn"	0.1
11	0.794494510299262	16	16	"Churn"	0.1
12	0.800870294223322	16	16	"Churn"	0.1
13	0.807414781297134	16	16	"Churn"	0.1
14	0.795324341392999	16	16	"Churn"	0.1
15	0.833471693905114	16	16	"Churn"	0.1
16	0.802142516876387	16	16	"Churn"	0.1
17	0.81253804017042	16	16	"Churn"	0.1
18	0.751669619735587	16	16	"Churn"	0.1
19	0.813839476740632	16	16	"Churn"	0.1
20	0.79378653261632	16	16	"Churn"	0.1
21	0.780193061840121	16	16	"Churn"	0.1
22	0.783186881697663	16	16	"Churn"	0.1
23	0.816325787019044	16	16	"Churn"	0.1
24	0.793974461756539	16	16	"Churn"	0.1
25	0.767536262010347	16	16	"Churn"	0.1
26	0.809334311388227	16	16	"Churn"	0.1
27	0.811518485698814	16	16	"Churn"	0.1
28	0.852717158750535	16	16	"Churn"	0.1
29	0.82041877186164	16	16	"Churn"	0.1
30	0.776330967169476	16	16	"Churn"	0.1
1	0.854520379580404	17	17	"Churn"	0.1
2	0.828127191956979	17	17	"Churn"	0.1
3	0.830906085689	17	17	"Churn"	0.1
4	0.780628945522563	17	17	"Churn"	0.1
5	0.789429864253394	17	17	"Churn"	0.1
6	0.802221614868031	17	17	"Churn"	0.1
7	0.823828680994224	17	17	"Churn"	0.1
8	0.833116527454471	17	17	"Churn"	0.1
9	0.767387672557812	17	17	"Churn"	0.1
10	0.795159680638723	17	17	"Churn"	0.1
11	0.844727701127089	17	17	"Churn"	0.1
12	0.774977846699158	17	17	"Churn"	0.1
13	0.793032094594595	17	17	"Churn"	0.1
14	0.808805741932539	17	17	"Churn"	0.1
15	0.774944778947604	17	17	"Churn"	0.1
16	0.820874222697241	17	17	"Churn"	0.1
17	0.812657548940735	17	17	"Churn"	0.1
18	0.819266510285096	17	17	"Churn"	0.1
19	0.761745143581081	17	17	"Churn"	0.1
20	0.784623579545455	17	17	"Churn"	0.1
21	0.776190476190476	17	17	"Churn"	0.1
22	0.799825037707391	17	17	"Churn"	0.1
23	0.789514292942069	17	17	"Churn"	0.1
24	0.791138648585457	17	17	"Churn"	0.1
25	0.766787377750247	17	17	"Churn"	0.1
26	0.758396192528736	17	17	"Churn"	0.1
27	0.779122408935951	17	17	"Churn"	0.1
28	0.825798446266724	17	17	"Churn"	0.1
29	0.81981155379892	17	17	"Churn"	0.1
30	0.811825697071599	17	17	"Churn"	0.1
1	0.770509739438401	18	18	"Churn"	0.1
2	0.842726998491704	18	18	"Churn"	0.1
3	0.806776771305117	18	18	"Churn"	0.1
4	0.721360085227273	18	18	"Churn"	0.1
5	0.830214001165954	18	18	"Churn"	0.1
6	0.820153443113772	18	18	"Churn"	0.1
7	0.842563094067519	18	18	"Churn"	0.1
8	0.837791534512846	18	18	"Churn"	0.1
9	0.825620645292776	18	18	"Churn"	0.1
10	0.788842334844745	18	18	"Churn"	0.1
11	0.7869667766567	18	18	"Churn"	0.1
12	0.823188920454546	18	18	"Churn"	0.1
13	0.827251663424486	18	18	"Churn"	0.1
14	0.810736966474671	18	18	"Churn"	0.1
15	0.73329054343175	18	18	"Churn"	0.1
16	0.851248933216146	18	18	"Churn"	0.1
17	0.783685994856208	18	18	"Churn"	0.1
18	0.801422325991399	18	18	"Churn"	0.1
19	0.816484517304189	18	18	"Churn"	0.1
20	0.814456035767511	18	18	"Churn"	0.1
21	0.820882946956274	18	18	"Churn"	0.1
22	0.825652489586916	18	18	"Churn"	0.1
23	0.823546671556941	18	18	"Churn"	0.1
24	0.826112550035319	18	18	"Churn"	0.1
25	0.831473952404185	18	18	"Churn"	0.1
26	0.8321851908867	18	18	"Churn"	0.1
27	0.776328105236529	18	18	"Churn"	0.1
28	0.806515531925368	18	18	"Churn"	0.1
29	0.783156820831714	18	18	"Churn"	0.1
30	0.817979720990392	18	18	"Churn"	0.1
1	0.829246075327864	19	19	"Churn"	0.1
2	0.832382511105915	19	19	"Churn"	0.1
3	0.762622820820994	19	19	"Churn"	0.1
4	0.810669112066785	19	19	"Churn"	0.1
5	0.833722467747507	19	19	"Churn"	0.1
6	0.818798747947455	19	19	"Churn"	0.1
7	0.756137724550898	19	19	"Churn"	0.1
8	0.814610629005729	19	19	"Churn"	0.1
9	0.807275724040499	19	19	"Churn"	0.1
10	0.804459340577645	19	19	"Churn"	0.1
11	0.771519391839618	19	19	"Churn"	0.1
12	0.831178851505186	19	19	"Churn"	0.1
13	0.771595633769203	19	19	"Churn"	0.1
14	0.810673822301729	19	19	"Churn"	0.1
15	0.84793760144721	19	19	"Churn"	0.1
16	0.780432884231537	19	19	"Churn"	0.1
17	0.776368753293641	19	19	"Churn"	0.1
18	0.776565618762475	19	19	"Churn"	0.1
19	0.813526395173454	19	19	"Churn"	0.1
20	0.806933363944212	19	19	"Churn"	0.1
21	0.817565030839367	19	19	"Churn"	0.1
22	0.839281003881373	19	19	"Churn"	0.1
23	0.819063014009415	19	19	"Churn"	0.1
24	0.799440406976744	19	19	"Churn"	0.1
25	0.796276363147095	19	19	"Churn"	0.1
26	0.788536535303777	19	19	"Churn"	0.1
27	0.829829349691262	19	19	"Churn"	0.1
28	0.811406032705126	19	19	"Churn"	0.1
29	0.809483835702015	19	19	"Churn"	0.1
30	0.817206636500754	19	19	"Churn"	0.1
1	0.807469223484849	20	20	"Churn"	0.1
2	0.805579415898797	20	20	"Churn"	0.1
3	0.828669507575758	20	20	"Churn"	0.1
4	0.812346711259755	20	20	"Churn"	0.1
5	0.812917933130699	20	20	"Churn"	0.1
6	0.815057358243199	20	20	"Churn"	0.1
7	0.868239311915001	20	20	"Churn"	0.1
8	0.822478215920839	20	20	"Churn"	0.1
9	0.782575196151086	19	20	"Churn"	0.1
10	0.822835697629227	20	20	"Churn"	0.1
11	0.793003404785882	20	20	"Churn"	0.1
12	0.791233785822021	20	20	"Churn"	0.1
13	0.823859554597701	20	20	"Churn"	0.1
14	0.803491950757576	20	20	"Churn"	0.1
15	0.820474607359853	20	20	"Churn"	0.1
16	0.821350644991128	20	20	"Churn"	0.1
17	0.821159638554217	20	20	"Churn"	0.1
18	0.825128205128205	20	20	"Churn"	0.1
19	0.802492916043172	20	20	"Churn"	0.1
20	0.840787935468786	20	20	"Churn"	0.1
21	0.812835985931232	20	20	"Churn"	0.1
22	0.79735883424408	20	20	"Churn"	0.1
23	0.827325994318182	20	20	"Churn"	0.1
24	0.80823079693727	20	20	"Churn"	0.1
25	0.850375416495504	20	20	"Churn"	0.1
26	0.795767700169602	20	20	"Churn"	0.1
27	0.768241825878333	20	20	"Churn"	0.1
28	0.809687482275537	20	20	"Churn"	0.1
29	0.793942969518191	20	20	"Churn"	0.1
30	0.792900241351569	20	20	"Churn"	0.1
1	0.808349332939497	21	21	"Churn"	0.1
2	0.785031265689899	21	21	"Churn"	0.1
3	0.844397676364889	21	21	"Churn"	0.1
4	0.823758672699849	21	21	"Churn"	0.1
5	0.84511684303351	21	21	"Churn"	0.1
6	0.795945352919438	21	21	"Churn"	0.1
7	0.862069610778443	20	21	"Churn"	0.1
8	0.839897486772487	21	21	"Churn"	0.1
9	0.820879024255442	21	21	"Churn"	0.1
10	0.818894797970536	21	21	"Churn"	0.1
11	0.791531748039464	21	21	"Churn"	0.1
12	0.866865761689291	21	21	"Churn"	0.1
13	0.835294888441517	21	21	"Churn"	0.1
14	0.841083518609237	21	21	"Churn"	0.1
15	0.778021116138763	21	21	"Churn"	0.1
16	0.827779267442484	21	21	"Churn"	0.1
17	0.822155645824151	21	21	"Churn"	0.1
18	0.812152316250677	21	21	"Churn"	0.1
19	0.809588192550061	21	21	"Churn"	0.1
20	0.768408400809717	21	21	"Churn"	0.1
21	0.805186605834634	21	21	"Churn"	0.1
22	0.810243130484822	21	21	"Churn"	0.1
23	0.792021079881657	21	21	"Churn"	0.1
24	0.854413622230859	21	21	"Churn"	0.1
25	0.831068282441006	21	21	"Churn"	0.1
26	0.79319893664156	21	21	"Churn"	0.1
27	0.806433823529412	21	21	"Churn"	0.1
28	0.724582448487631	21	21	"Churn"	0.1
29	0.809094175416184	21	21	"Churn"	0.1
30	0.804740325133074	21	21	"Churn"	0.1
1	0.754452213896863	22	22	"Churn"	0.1
2	0.83438359917567	22	22	"Churn"	0.1
3	0.805361305361305	22	22	"Churn"	0.1
4	0.818492284341007	22	22	"Churn"	0.1
5	0.786387310606061	22	22	"Churn"	0.1
6	0.781665305010893	22	22	"Churn"	0.1
7	0.796358822386319	22	22	"Churn"	0.1
8	0.848671195793638	22	22	"Churn"	0.1
9	0.824392097264438	22	22	"Churn"	0.1
10	0.760409148321905	22	22	"Churn"	0.1
11	0.787070376432079	22	22	"Churn"	0.1
12	0.832580824972129	22	22	"Churn"	0.1
13	0.789948528472004	22	22	"Churn"	0.1
14	0.783090069860279	22	22	"Churn"	0.1
15	0.82257425006505	22	22	"Churn"	0.1
16	0.857951747907435	22	22	"Churn"	0.1
17	0.80740585822673	22	22	"Churn"	0.1
18	0.837785947712418	22	22	"Churn"	0.1
19	0.838418188884571	22	22	"Churn"	0.1
20	0.817982784431138	22	22	"Churn"	0.1
21	0.806353752630348	20	22	"Churn"	0.1
22	0.817076613614709	22	22	"Churn"	0.1
23	0.778386976047904	22	22	"Churn"	0.1
24	0.799701388974934	21	22	"Churn"	0.1
25	0.822648237805195	22	22	"Churn"	0.1
26	0.833900948103792	21	22	"Churn"	0.1
27	0.818779773862136	22	22	"Churn"	0.1
28	0.813292911003371	22	22	"Churn"	0.1
29	0.753235777891214	22	22	"Churn"	0.1
30	0.813236782190741	22	22	"Churn"	0.1
1	0.81353358277901	23	23	"Churn"	0.1
2	0.826749848216388	23	23	"Churn"	0.1
3	0.790509463481197	23	23	"Churn"	0.1
4	0.83212237348131	22	23	"Churn"	0.1
5	0.825595898004435	23	23	"Churn"	0.1
6	0.825873045224007	23	23	"Churn"	0.1
7	0.831229407584469	23	23	"Churn"	0.1
8	0.810365717377751	23	23	"Churn"	0.1
9	0.799414168266627	23	23	"Churn"	0.1
10	0.807096004770423	23	23	"Churn"	0.1
11	0.79757414819376	23	23	"Churn"	0.1
12	0.793295534252981	23	23	"Churn"	0.1
13	0.838677975389234	23	23	"Churn"	0.1
14	0.783690078037904	23	23	"Churn"	0.1
15	0.819613181328342	22	23	"Churn"	0.1
16	0.827883727594002	23	23	"Churn"	0.1
17	0.805863273453094	20	23	"Churn"	0.1
18	0.838199572483482	23	23	"Churn"	0.1
19	0.815123396813059	23	23	"Churn"	0.1
20	0.806306137724551	21	23	"Churn"	0.1
21	0.797983399579144	23	23	"Churn"	0.1
22	0.84436127744511	23	23	"Churn"	0.1
23	0.835691960914172	23	23	"Churn"	0.1
24	0.825825825825826	23	23	"Churn"	0.1
25	0.818170155993432	23	23	"Churn"	0.1
26	0.831792781295303	23	23	"Churn"	0.1
27	0.841366612111293	23	23	"Churn"	0.1
28	0.810852440853387	23	23	"Churn"	0.1
29	0.758112865558228	23	23	"Churn"	0.1
30	0.766691616766467	22	23	"Churn"	0.1
1	0.786194690265487	24	24	"Churn"	0.1
2	0.819677892003288	24	24	"Churn"	0.1
3	0.773450543890716	24	24	"Churn"	0.1
4	0.856910477195362	24	24	"Churn"	0.1
5	0.799456109284088	21	24	"Churn"	0.1
6	0.838730973775903	21	24	"Churn"	0.1
7	0.792560073356697	24	24	"Churn"	0.1
8	0.761427960144263	24	24	"Churn"	0.1
9	0.785427768171178	24	24	"Churn"	0.1
10	0.807778573455297	24	24	"Churn"	0.1
11	0.81735797836241	23	24	"Churn"	0.1
12	0.832427568197057	24	24	"Churn"	0.1
13	0.78437440434144	24	24	"Churn"	0.1
14	0.810660633484163	21	24	"Churn"	0.1
15	0.836801791606609	24	24	"Churn"	0.1
16	0.805403645833333	24	24	"Churn"	0.1
17	0.820958083832335	24	24	"Churn"	0.1
18	0.826254891951676	22	24	"Churn"	0.1
19	0.804429983898226	24	24	"Churn"	0.1
20	0.82362990039065	23	24	"Churn"	0.1
21	0.769811170106591	24	24	"Churn"	0.1
22	0.85271945357956	24	24	"Churn"	0.1
23	0.814275362318841	24	24	"Churn"	0.1
24	0.794917381300983	23	24	"Churn"	0.1
25	0.840897435897436	24	24	"Churn"	0.1
26	0.804266378467397	24	24	"Churn"	0.1
27	0.831010452961672	23	24	"Churn"	0.1
28	0.836240588884093	24	24	"Churn"	0.1
29	0.82180622312168	23	24	"Churn"	0.1
30	0.795448318581962	23	24	"Churn"	0.1
1	0.810239265814487	22	25	"Churn"	0.1
2	0.819390718378239	23	25	"Churn"	0.1
3	0.789333453757225	25	25	"Churn"	0.1
4	0.824509662878243	23	25	"Churn"	0.1
5	0.759643009963934	24	25	"Churn"	0.1
6	0.856971697536524	25	25	"Churn"	0.1
7	0.818128386320952	25	25	"Churn"	0.1
8	0.841495206920739	22	25	"Churn"	0.1
9	0.779113439097612	20	25	"Churn"	0.1
10	0.776524960660166	25	25	"Churn"	0.1
11	0.835787923416789	25	25	"Churn"	0.1
12	0.818249754178958	25	25	"Churn"	0.1
13	0.840080108534143	25	25	"Churn"	0.1
14	0.854577642893273	22	25	"Churn"	0.1
15	0.839040293612369	25	25	"Churn"	0.1
16	0.837361358345885	24	25	"Churn"	0.1
17	0.779421164772727	25	25	"Churn"	0.1
18	0.808904977375566	22	25	"Churn"	0.1
19	0.795621348760706	22	25	"Churn"	0.1
20	0.742927084946454	24	25	"Churn"	0.1
21	0.847584430250203	24	25	"Churn"	0.1
22	0.802860806248603	24	25	"Churn"	0.1
23	0.828220160168801	25	25	"Churn"	0.1
24	0.760096876788162	23	25	"Churn"	0.1
25	0.847537377515851	25	25	"Churn"	0.1
26	0.766214985477281	25	25	"Churn"	0.1
27	0.810696034402659	23	25	"Churn"	0.1
28	0.786927626151719	25	25	"Churn"	0.1
29	0.843504102332192	25	25	"Churn"	0.1
30	0.776199268945246	23	25	"Churn"	0.1
1	0.817526255215077	24	26	"Churn"	0.1
2	0.829567821994009	24	26	"Churn"	0.1
3	0.805896027049873	25	26	"Churn"	0.1
4	0.83776163839769	26	26	"Churn"	0.1
5	0.793725490196078	24	26	"Churn"	0.1
6	0.781594264855799	22	26	"Churn"	0.1
7	0.807048146549657	24	26	"Churn"	0.1
8	0.778795962675536	23	26	"Churn"	0.1
9	0.807821783421889	24	26	"Churn"	0.1
10	0.841145833333333	24	26	"Churn"	0.1
11	0.824374628589368	21	26	"Churn"	0.1
12	0.840434782608696	24	26	"Churn"	0.1
13	0.799806291050903	22	26	"Churn"	0.1
14	0.804712499384631	25	26	"Churn"	0.1
15	0.831527859709337	26	26	"Churn"	0.1
16	0.835711818170989	24	26	"Churn"	0.1
17	0.804565868263473	23	26	"Churn"	0.1
18	0.813876612624632	23	26	"Churn"	0.1
19	0.803570027021875	22	26	"Churn"	0.1
20	0.817961485629755	24	26	"Churn"	0.1
21	0.748650568181818	26	26	"Churn"	0.1
22	0.798063063599652	26	26	"Churn"	0.1
23	0.847773842651151	26	26	"Churn"	0.1
24	0.830940835385878	25	26	"Churn"	0.1
25	0.879576553254438	26	26	"Churn"	0.1
26	0.76781183365695	23	26	"Churn"	0.1
27	0.812130027826967	26	26	"Churn"	0.1
28	0.807573812580231	26	26	"Churn"	0.1
29	0.826761426978818	26	26	"Churn"	0.1
30	0.835599194360524	23	26	"Churn"	0.1
1	0.818919052870259	24	27	"Churn"	0.1
2	0.827080499417023	26	27	"Churn"	0.1
3	0.838059652572927	21	27	"Churn"	0.1
4	0.837761689291101	27	27	"Churn"	0.1
5	0.82230374526447	24	27	"Churn"	0.1
6	0.831962686467856	27	27	"Churn"	0.1
7	0.780903482742464	25	27	"Churn"	0.1
8	0.845377470445935	24	27	"Churn"	0.1
9	0.824033224400871	26	27	"Churn"	0.1
10	0.801195167646489	26	27	"Churn"	0.1
11	0.781227155017533	20	27	"Churn"	0.1
12	0.799544113703406	27	27	"Churn"	0.1
13	0.791928240437419	27	27	"Churn"	0.1
14	0.788086663236723	24	27	"Churn"	0.1
15	0.788023143015521	27	27	"Churn"	0.1
16	0.840867695421199	26	27	"Churn"	0.1
17	0.824588933195491	20	27	"Churn"	0.1
18	0.824811800221636	27	27	"Churn"	0.1
19	0.812971262542495	27	27	"Churn"	0.1
20	0.833595598894768	27	27	"Churn"	0.1
21	0.738893072289157	27	27	"Churn"	0.1
22	0.766498253493014	27	27	"Churn"	0.1
23	0.813226904620819	24	27	"Churn"	0.1
24	0.811273319082783	25	27	"Churn"	0.1
25	0.824163931726483	23	27	"Churn"	0.1
26	0.763391031756849	26	27	"Churn"	0.1
27	0.826841628959276	24	27	"Churn"	0.1
28	0.842629459474789	27	27	"Churn"	0.1
29	0.788730418517653	26	27	"Churn"	0.1
30	0.817485215006913	24	27	"Churn"	0.1
1	0.75326242609017	28	28	"Churn"	0.1
2	0.766354911669417	27	28	"Churn"	0.1
3	0.804298832789532	21	28	"Churn"	0.1
4	0.756067542952789	28	28	"Churn"	0.1
5	0.84704071969697	28	28	"Churn"	0.1
6	0.826461867178302	22	28	"Churn"	0.1
7	0.803691614947526	28	28	"Churn"	0.1
8	0.866493747867923	27	28	"Churn"	0.1
9	0.813068931871664	26	28	"Churn"	0.1
10	0.818864267717553	19	28	"Churn"	0.1
11	0.812033143363028	24	28	"Churn"	0.1
12	0.833320318600656	28	28	"Churn"	0.1
13	0.832370424196219	28	28	"Churn"	0.1
14	0.817117784757267	28	28	"Churn"	0.1
15	0.79389161074286	22	28	"Churn"	0.1
16	0.860931581439394	28	28	"Churn"	0.1
17	0.803056387225549	25	28	"Churn"	0.1
18	0.837822021116139	28	28	"Churn"	0.1
19	0.866269331866251	28	28	"Churn"	0.1
20	0.825816429290749	23	28	"Churn"	0.1
21	0.852075636288998	22	28	"Churn"	0.1
22	0.773188920454545	27	28	"Churn"	0.1
23	0.794544047899358	25	28	"Churn"	0.1
24	0.755514798886921	25	28	"Churn"	0.1
25	0.795837690859653	24	28	"Churn"	0.1
26	0.823887642955382	28	28	"Churn"	0.1
27	0.798399949405515	24	28	"Churn"	0.1
28	0.79169088123415	28	28	"Churn"	0.1
29	0.836486397902327	23	28	"Churn"	0.1
30	0.847178265554988	24	28	"Churn"	0.1
1	0.861642188323357	28	29	"Churn"	0.1
2	0.786697191993782	25	29	"Churn"	0.1
3	0.799627045981142	29	29	"Churn"	0.1
4	0.81036849008939	24	29	"Churn"	0.1
5	0.785174518781076	27	29	"Churn"	0.1
6	0.838617314800354	27	29	"Churn"	0.1
7	0.823878531411766	26	29	"Churn"	0.1
8	0.822416682860474	23	29	"Churn"	0.1
9	0.794750786554065	28	29	"Churn"	0.1
10	0.827257167308515	24	29	"Churn"	0.1
11	0.839003187822752	21	29	"Churn"	0.1
12	0.85099185944218	29	29	"Churn"	0.1
13	0.820086802371783	29	29	"Churn"	0.1
14	0.838387033288349	23	29	"Churn"	0.1
15	0.821155918552549	26	29	"Churn"	0.1
16	0.842479987684729	28	29	"Churn"	0.1
17	0.819706861515846	26	29	"Churn"	0.1
18	0.814597929520025	23	29	"Churn"	0.1
19	0.786037880388842	24	29	"Churn"	0.1
20	0.826100852272727	29	29	"Churn"	0.1
21	0.833203125	21	29	"Churn"	0.1
22	0.805177145708583	27	29	"Churn"	0.1
23	0.841381598793363	25	29	"Churn"	0.1
24	0.812430323299889	25	29	"Churn"	0.1
25	0.809915031481142	29	29	"Churn"	0.1
26	0.78865932876218	26	29	"Churn"	0.1
27	0.821493636539828	29	29	"Churn"	0.1
28	0.800777890209967	24	29	"Churn"	0.1
29	0.841333074232414	25	29	"Churn"	0.1
30	0.773955174457109	28	29	"Churn"	0.1
1	0.789588844797178	30	30	"Churn"	0.1
2	0.781379798256424	28	30	"Churn"	0.1
3	0.859416429924242	20	30	"Churn"	0.1
4	0.794237954768928	28	30	"Churn"	0.1
5	0.824238172598828	30	30	"Churn"	0.1
6	0.813698456868201	23	30	"Churn"	0.1
7	0.832045264730447	27	30	"Churn"	0.1
8	0.812275310921104	25	30	"Churn"	0.1
9	0.820052083333333	25	30	"Churn"	0.1
10	0.810937990170449	22	30	"Churn"	0.1
11	0.834535884833909	30	30	"Churn"	0.1
12	0.862152419529469	25	30	"Churn"	0.1
13	0.80363015431318	25	30	"Churn"	0.1
14	0.834135746606335	28	30	"Churn"	0.1
15	0.850152617100652	26	30	"Churn"	0.1
16	0.777100734857821	23	30	"Churn"	0.1
17	0.852378018166051	27	30	"Churn"	0.1
18	0.836505280769633	26	30	"Churn"	0.1
19	0.753420145628213	29	30	"Churn"	0.1
20	0.789596937068656	26	30	"Churn"	0.1
21	0.813188881438873	26	30	"Churn"	0.1
22	0.779622005988024	19	30	"Churn"	0.1
23	0.80304347826087	22	30	"Churn"	0.1
24	0.831639983579639	30	30	"Churn"	0.1
25	0.811780386818672	28	30	"Churn"	0.1
26	0.854562159678967	22	30	"Churn"	0.1
27	0.819678500006369	25	30	"Churn"	0.1
28	0.832762450315642	27	30	"Churn"	0.1
29	0.822419368827983	28	30	"Churn"	0.1
30	0.82077480490524	30	30	"Churn"	0.1
1	0.682335227205891	1	1	"Churn"	0.125
2	0.741901996000357	1	1	"Churn"	0.125
3	0.667748163243417	1	1	"Churn"	0.125
4	0.700545437947875	1	1	"Churn"	0.125
5	0.704104960369798	1	1	"Churn"	0.125
6	0.711543666546373	1	1	"Churn"	0.125
7	0.726100857248398	1	1	"Churn"	0.125
8	0.692318225386827	1	1	"Churn"	0.125
9	0.711013553403424	1	1	"Churn"	0.125
10	0.664418223533268	1	1	"Churn"	0.125
11	0.666989966555184	1	1	"Churn"	0.125
12	0.715052651980102	1	1	"Churn"	0.125
13	0.682923320385556	1	1	"Churn"	0.125
14	0.685212669683258	1	1	"Churn"	0.125
15	0.681726579520697	1	1	"Churn"	0.125
16	0.720458521870287	1	1	"Churn"	0.125
17	0.693496407438715	1	1	"Churn"	0.125
18	0.68931494037877	1	1	"Churn"	0.125
19	0.681439393939394	1	1	"Churn"	0.125
20	0.698235168802628	1	1	"Churn"	0.125
21	0.68198600855033	1	1	"Churn"	0.125
22	0.67995341172389	1	1	"Churn"	0.125
23	0.788294448913918	1	1	"Churn"	0.125
24	0.5	0	1	"Churn"	0.125
25	0.5	0	1	"Churn"	0.125
26	0.740467199542569	1	1	"Churn"	0.125
27	0.676211078334972	1	1	"Churn"	0.125
28	0.642416439953362	1	1	"Churn"	0.125
29	0.5	0	1	"Churn"	0.125
30	0.713763695725423	1	1	"Churn"	0.125
1	0.661223804728336	2	2	"Churn"	0.125
2	0.663791167664671	2	2	"Churn"	0.125
3	0.891582576077768	2	2	"Churn"	0.125
4	0.691610753571592	2	2	"Churn"	0.125
5	0.703524201596806	2	2	"Churn"	0.125
6	0.712366925297726	2	2	"Churn"	0.125
7	0.858985507246377	2	2	"Churn"	0.125
8	0.689593219918966	2	2	"Churn"	0.125
9	0.685264145883615	2	2	"Churn"	0.125
10	0.689181158689047	2	2	"Churn"	0.125
11	0.682468503096306	2	2	"Churn"	0.125
12	0.876436673324038	2	2	"Churn"	0.125
13	0.691976744186046	2	2	"Churn"	0.125
14	0.708596534566115	2	2	"Churn"	0.125
15	0.674108340037544	2	2	"Churn"	0.125
16	0.683630652663885	2	2	"Churn"	0.125
17	0.889963318998229	2	2	"Churn"	0.125
18	0.694303710803779	2	2	"Churn"	0.125
19	0.895451902577686	2	2	"Churn"	0.125
20	0.662820512820513	2	2	"Churn"	0.125
21	0.703822675134151	2	2	"Churn"	0.125
22	0.698885487795306	2	2	"Churn"	0.125
23	0.898348346487913	2	2	"Churn"	0.125
24	0.721034651049292	2	2	"Churn"	0.125
25	0.711034304541637	2	2	"Churn"	0.125
26	0.734281437125748	2	2	"Churn"	0.125
27	0.878018465909091	2	2	"Churn"	0.125
28	0.714025456665371	2	2	"Churn"	0.125
29	0.881949964928688	2	2	"Churn"	0.125
30	0.7108348727422	2	2	"Churn"	0.125
1	0.889663488713871	3	3	"Churn"	0.125
2	0.695795219629515	3	3	"Churn"	0.125
3	0.70735744478951	2	3	"Churn"	0.125
4	0.897044977596279	3	3	"Churn"	0.125
5	0.88853909168505	3	3	"Churn"	0.125
6	0.874960194632326	3	3	"Churn"	0.125
7	0.710156041223698	3	3	"Churn"	0.125
8	0.674842079260331	2	3	"Churn"	0.125
9	0.883715048640764	3	3	"Churn"	0.125
10	0.700477682347195	2	3	"Churn"	0.125
11	0.884954464963319	3	3	"Churn"	0.125
12	0.897224195075758	3	3	"Churn"	0.125
13	0.897012400681382	3	3	"Churn"	0.125
14	0.885517328611181	3	3	"Churn"	0.125
15	0.727441123566059	2	3	"Churn"	0.125
16	0.875745657161586	3	3	"Churn"	0.125
17	0.695995175503372	2	3	"Churn"	0.125
18	0.709560486582309	3	3	"Churn"	0.125
19	0.896158854166667	3	3	"Churn"	0.125
20	0.896937465615258	3	3	"Churn"	0.125
21	0.88227928155831	3	3	"Churn"	0.125
22	0.872468043264503	3	3	"Churn"	0.125
23	0.913201343139647	3	3	"Churn"	0.125
24	0.895806375086266	3	3	"Churn"	0.125
25	0.693426351313028	2	3	"Churn"	0.125
26	0.869913536535304	3	3	"Churn"	0.125
27	0.88797802293638	3	3	"Churn"	0.125
28	0.91393421592775	3	3	"Churn"	0.125
29	0.88190225075471	3	3	"Churn"	0.125
30	0.706642286204391	3	3	"Churn"	0.125
1	0.916741516966068	4	4	"Churn"	0.125
